,Education,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Spent,Living_With,Children,Family_Size,Is_Parent,Clusters,Total_Promos
854,2,46374,0,1,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,1,41,446,1,1,3,1,1,2
855,1,60474,0,1,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,36,1180,0,1,2,1,0,0
856,2,38576,0,1,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,0,42,41,1,1,3,1,1,0
857,1,55357,2,0,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,0,30,727,1,2,4,1,2,0
858,1,37758,1,1,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,49,40,1,2,4,1,1,0
859,0,85710,0,0,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,0,26,1062,1,0,2,0,3,1
860,1,23228,1,0,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,0,46,40,1,1,3,1,2,0
861,2,44602,1,1,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0,46,292,1,2,4,1,0,0
862,1,7500,0,0,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,0,28,15,1,0,2,0,2,0
863,0,38683,1,0,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0,26,341,1,1,3,1,2,0
864,0,49514,1,0,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0,40,369,0,1,2,1,2,0
865,2,57906,0,1,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,0,42,401,1,1,3,1,0,0
866,2,43456,0,1,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,0,49,393,0,1,2,1,0,0
867,2,19485,2,0,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,29,10,0,2,3,1,2,0
868,1,53172,0,1,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,0,37,486,1,1,3,1,0,0
869,1,30545,1,0,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,0,36,69,1,1,3,1,2,0
870,2,70123,0,0,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,0,32,1727,1,0,2,0,3,2
871,1,62450,0,1,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,0,56,995,0,1,2,1,0,1
872,1,21675,1,0,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,0,39,45,1,1,3,1,2,0
873,0,42395,1,1,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,0,34,182,0,2,3,1,2,0
874,2,61346,1,0,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,0,37,989,1,1,3,1,0,0
875,1,80812,0,0,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,0,62,1677,1,0,2,0,3,3
876,2,42835,1,1,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,0,44,595,0,2,3,1,0,0
877,1,39922,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,32,156,1,1,3,1,2,0
878,2,86424,0,0,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,0,59,1226,0,0,1,0,3,0
879,0,17117,1,0,96,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,0,37,128,1,1,3,1,2,0
880,1,24762,1,0,16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,0,1,43,86,0,1,2,1,2,1
881,1,35797,0,1,16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,0,40,68,1,1,3,1,2,0
882,1,36627,2,0,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,40,16,0,2,3,1,2,0
883,0,51111,1,1,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,0,34,55,1,2,4,1,1,0
884,2,86857,0,0,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1,43,2114,0,0,1,0,3,0
885,2,82072,0,0,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,0,45,2018,1,0,2,0,3,0
886,2,46231,2,1,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,0,62,263,0,3,4,1,0,0
887,1,42243,1,1,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,0,56,55,1,2,4,1,1,0
888,1,51195,1,1,46,230,14,156,82,24,58,8,9,2,5,8,0,0,0,0,0,0,0,53,564,1,2,4,1,0,0
889,2,68092,0,0,7,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,0,37,1281,0,0,1,0,3,0
890,1,31814,1,0,73,35,3,20,4,1,20,2,2,0,3,9,1,0,0,0,0,0,0,42,83,1,1,3,1,2,1
891,2,51390,1,1,54,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,0,50,353,0,2,3,1,1,0
892,1,76630,0,0,93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,0,32,1003,1,0,2,0,3,0
893,0,26868,1,0,52,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,0,24,14,0,1,2,1,2,0
894,2,48948,0,0,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,1,72,902,0,0,1,0,3,1
895,2,55260,0,1,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,0,43,1139,0,1,2,1,0,0
896,1,64090,0,1,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,0,1,59,797,1,1,3,1,0,0
897,1,78331,0,1,97,756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,0,0,57,1638,0,1,2,1,0,0
898,2,37087,1,0,50,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,0,41,401,1,1,3,1,1,0
899,1,21846,1,0,38,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,0,29,84,0,1,2,1,2,0
900,1,81320,0,0,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,0,57,928,1,0,2,0,3,0
901,1,54137,0,1,46,171,0,11,0,1,20,2,4,1,4,6,0,0,0,0,0,0,0,45,203,0,1,2,1,1,0
902,1,66825,0,0,73,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,0,48,858,1,0,2,0,3,0
903,1,57100,0,0,19,181,21,69,39,3,96,1,3,3,6,3,0,0,0,0,0,0,0,42,409,1,0,2,0,2,0
904,1,58917,1,2,10,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,0,46,282,1,3,5,1,0,0
905,1,85072,0,0,94,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,0,38,1423,0,0,1,0,3,0
906,1,86429,0,0,10,464,28,873,29,18,37,0,7,4,7,2,0,0,0,1,0,0,1,54,1449,0,0,1,0,3,1
907,1,45684,1,0,37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,0,44,28,0,1,2,1,2,0
908,1,47889,1,0,94,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,0,0,41,67,1,1,3,1,2,0
909,2,45921,0,0,23,102,9,49,24,3,12,1,2,1,6,4,0,0,0,0,0,0,0,29,199,1,0,2,0,2,0
910,2,78420,0,0,75,604,28,674,91,28,28,1,3,10,8,1,0,0,0,0,0,0,0,49,1453,0,0,1,0,3,0
911,1,75114,0,0,40,571,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,0,0,23,1253,1,0,2,0,3,0
912,2,52278,0,1,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,1,52,1198,0,1,2,1,0,0
913,2,35641,1,0,11,63,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,0,1,43,178,1,1,3,1,2,0
914,1,95529,0,0,29,770,29,890,250,27,24,1,7,3,7,3,0,0,1,0,0,0,1,21,1990,0,0,1,0,3,1
915,1,62820,0,0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,61,976,1,0,2,0,3,0
916,2,73113,0,0,86,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,0,55,1001,1,0,2,0,3,0
917,2,84169,0,0,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,1,33,1919,1,0,2,0,3,2
918,0,42607,0,1,30,156,29,56,30,32,47,2,3,2,7,3,0,0,0,0,0,0,0,61,350,0,1,2,1,1,0
919,2,74637,0,0,73,960,64,464,146,0,16,1,6,9,9,3,0,0,0,1,0,0,0,61,1650,0,0,1,0,3,1
920,2,46015,1,1,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,60,46,1,2,4,1,1,2
921,1,72354,0,0,67,315,26,473,220,12,182,1,2,10,6,1,0,0,0,0,0,0,0,22,1228,0,0,1,0,3,0
922,2,39858,1,0,67,15,20,25,2,7,26,1,2,0,4,6,0,0,0,0,0,0,1,46,95,0,1,2,1,1,0
923,2,34469,1,1,58,19,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,0,0,67,62,1,2,4,1,1,0
924,1,83033,1,0,82,812,99,431,237,149,33,1,11,4,10,5,0,0,0,1,0,0,0,29,1761,1,1,3,1,0,1
925,2,24401,0,0,98,73,28,217,10,24,115,3,6,1,6,8,0,0,0,0,0,0,0,36,467,1,0,2,0,2,0
926,1,77583,0,0,93,372,23,384,250,12,108,1,4,5,9,2,0,0,0,1,0,0,0,37,1149,1,0,2,0,3,1
927,0,74116,0,0,53,871,111,704,145,55,166,1,4,4,10,2,0,1,0,0,0,0,0,33,2052,0,0,1,0,3,1
928,1,74293,0,0,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,22,1127,0,0,1,0,3,0
929,2,68397,0,1,6,760,80,466,17,13,80,1,6,9,5,3,0,0,0,0,0,0,0,39,1416,1,1,3,1,0,0
930,2,79632,0,0,42,471,0,510,99,21,12,1,6,4,9,2,0,0,0,0,0,0,0,41,1113,1,0,2,0,3,0
931,1,46107,1,0,78,31,9,27,16,9,33,1,1,1,4,3,0,0,0,0,0,0,0,26,125,0,1,2,1,2,0
932,2,64950,0,1,29,819,0,72,12,0,63,2,11,2,10,7,0,1,0,0,0,0,0,64,966,0,1,2,1,0,1
933,0,25443,1,0,82,1,4,3,8,9,7,1,1,0,3,8,0,0,0,0,0,0,0,26,32,1,1,3,1,2,0
934,1,75127,0,0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,63,833,0,0,1,0,3,0
935,2,32892,1,0,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0,44,46,1,1,3,1,2,0
936,1,71796,0,0,54,354,21,311,167,75,32,1,9,3,4,4,0,0,0,0,0,0,0,44,960,1,0,2,0,3,0
937,2,67536,0,1,45,1253,0,447,23,71,35,3,11,5,11,8,0,0,0,1,0,0,0,45,1829,1,1,3,1,0,1
938,1,55239,0,1,59,371,17,238,23,24,106,3,7,5,11,5,0,0,0,0,0,0,0,44,779,0,1,2,1,0,0
939,2,60554,1,0,8,588,7,76,110,15,15,2,8,4,9,6,0,0,0,0,0,0,0,40,811,0,1,2,1,1,0
940,0,64831,1,1,51,480,86,249,75,86,144,8,6,3,5,6,0,0,0,0,0,0,0,63,1120,0,2,3,1,0,0
941,2,56067,0,1,51,517,12,54,16,6,120,2,7,4,7,5,0,0,0,0,0,0,0,53,725,1,1,3,1,0,0
942,1,82025,0,0,76,267,98,606,48,70,98,1,3,2,6,1,0,0,1,0,0,0,1,32,1187,0,0,1,0,3,1
943,1,94384,0,0,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1,62,2302,1,0,2,0,3,3
944,0,14906,0,0,86,7,7,14,7,16,15,3,2,1,3,7,0,0,0,0,0,0,0,29,66,0,0,1,0,2,0
945,2,51563,0,0,60,1166,0,48,0,0,36,1,4,4,10,8,0,1,1,0,0,0,0,28,1250,1,0,2,0,2,2
946,0,57937,0,1,56,261,42,144,55,48,133,3,4,4,9,3,0,0,0,0,0,0,0,33,683,1,1,3,1,0,0
947,1,68274,1,1,83,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0,0,36,305,0,2,3,1,0,0
948,1,39771,1,0,92,6,2,18,2,8,14,1,2,0,3,4,0,0,0,0,0,0,0,38,50,1,1,3,1,2,0
949,0,67893,0,1,31,711,28,142,49,18,47,2,3,2,9,8,0,0,0,0,0,0,0,40,995,0,1,2,1,0,0
950,2,27922,1,0,80,11,0,13,2,4,11,1,2,0,3,4,0,0,0,0,0,0,0,36,41,1,1,3,1,2,0
951,2,52190,1,1,39,42,0,17,0,0,18,3,2,1,3,5,1,0,0,0,0,0,0,39,77,1,2,4,1,1,1
952,2,44051,1,1,20,79,7,58,6,3,18,4,3,1,4,6,0,0,0,0,0,0,1,42,171,0,2,3,1,1,0
953,2,42767,2,0,53,20,6,43,19,5,38,1,3,1,2,8,0,0,0,0,0,0,0,44,131,0,2,3,1,2,0
954,2,46106,1,1,84,30,0,8,2,0,14,1,1,1,2,6,0,0,0,0,0,0,0,39,54,1,2,4,1,1,0
955,2,16927,1,1,50,20,2,23,3,1,4,5,3,0,4,8,0,0,0,0,0,0,0,39,53,1,2,4,1,1,0
956,1,59754,0,1,96,115,27,44,4,146,139,3,5,2,6,5,0,0,0,0,0,0,1,50,475,1,1,3,1,0,0
957,1,53700,0,1,94,263,5,233,69,41,83,4,5,5,8,5,0,0,0,0,0,0,0,63,694,0,1,2,1,0,0
958,1,59041,1,1,25,69,2,15,2,2,6,2,2,0,4,5,0,0,0,0,0,0,0,42,96,1,2,4,1,1,0
959,2,54237,0,1,48,267,3,30,4,0,57,4,5,2,5,6,0,0,0,0,0,0,0,58,361,0,1,2,1,0,0
960,1,70647,0,1,65,561,85,171,25,123,114,2,4,7,13,2,0,0,0,0,0,0,0,48,1079,0,1,2,1,0,0
961,2,52597,0,1,69,492,0,37,7,0,42,3,6,3,8,5,0,0,0,0,0,0,0,53,578,0,1,2,1,0,0
962,2,41021,1,0,12,14,7,9,6,16,12,2,2,0,3,6,0,0,0,0,0,0,1,46,64,1,1,3,1,2,0
963,2,40233,0,1,84,80,4,46,0,17,2,5,2,1,5,6,0,0,0,0,0,0,0,40,149,1,1,3,1,1,0
964,1,50183,1,1,47,97,12,84,13,10,15,7,3,1,6,5,0,0,0,0,0,0,0,35,231,1,2,4,1,0,0
965,1,54753,0,1,87,197,107,227,7,59,131,3,5,2,11,4,0,0,0,0,0,0,0,56,728,1,1,3,1,0,0
966,1,92955,0,0,35,693,21,925,31,24,84,1,6,7,9,2,0,0,1,1,0,0,1,42,1778,1,0,2,0,3,2
967,1,33471,1,0,47,43,2,27,0,9,12,3,3,0,4,7,0,0,0,0,0,0,0,42,93,1,1,3,1,2,0
968,2,34596,1,0,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,1,41,23,1,1,3,1,2,0
969,1,44010,1,0,46,186,36,234,86,72,48,6,10,2,6,9,0,0,0,0,0,0,0,35,662,1,1,3,1,2,0
970,1,84219,0,0,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0,27,1198,1,0,2,0,3,0
971,2,40706,2,1,37,59,0,11,4,2,5,4,3,0,4,7,0,0,0,0,0,0,0,47,81,1,3,5,1,1,0
972,0,15716,1,0,8,16,5,30,8,7,26,3,3,0,4,8,0,0,0,0,0,1,0,27,92,1,1,3,1,2,0
973,0,59052,0,1,29,230,35,75,63,57,31,3,7,1,7,5,0,0,0,0,0,0,0,56,491,0,1,2,1,0,0
974,2,80573,0,0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,44,1564,1,0,2,0,3,0
975,1,83715,0,0,2,318,8,407,150,35,8,1,2,8,13,0,0,0,0,0,0,0,0,53,926,1,0,2,0,3,0
976,2,82576,0,0,66,1206,55,445,168,18,18,1,2,4,12,1,0,0,1,0,0,0,0,56,1910,1,0,2,0,3,1
977,2,56962,2,1,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,50,411,1,3,5,1,0,0
978,1,35704,1,1,54,30,9,12,2,11,30,3,2,0,4,4,0,0,0,0,0,0,0,63,94,1,2,4,1,1,0
979,1,53103,0,1,70,729,17,133,11,0,195,5,10,6,7,7,1,0,0,0,0,0,0,61,1085,1,1,3,1,0,1
980,0,46779,1,1,55,12,1,3,0,0,7,1,0,1,2,4,0,0,0,0,0,0,0,55,23,0,2,3,1,2,0
981,1,4861,0,0,20,2,1,1,1,0,1,0,0,0,0,14,0,0,0,0,0,0,0,50,6,0,0,1,0,2,0
982,2,33462,1,0,78,22,3,18,0,0,11,1,2,0,3,7,0,0,0,0,0,0,0,36,54,0,1,2,1,2,0
983,1,63693,0,1,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,37,1150,0,1,2,1,0,0
984,1,80763,0,0,17,674,168,108,192,42,231,1,5,11,6,3,0,0,1,1,0,0,1,65,1415,1,0,2,0,3,2
985,2,65352,0,1,43,284,3,84,4,7,23,2,4,2,8,4,0,0,0,0,0,0,0,41,405,1,1,3,1,0,0
986,2,82170,0,0,13,1023,93,651,49,55,37,1,5,6,7,2,0,0,0,0,0,0,0,37,1908,1,0,2,0,3,0
987,1,75759,0,0,46,1394,22,708,89,91,182,1,9,7,9,5,1,0,1,1,0,0,1,46,2486,1,0,2,0,3,3
988,0,79689,0,0,65,311,26,640,180,37,121,1,4,9,13,2,0,0,0,0,0,0,0,39,1315,0,0,1,0,3,0
989,2,35340,1,1,1,27,0,12,0,1,5,2,2,0,3,5,0,0,0,0,0,0,0,59,45,0,2,3,1,1,0
990,1,85683,0,0,6,1296,17,311,45,69,51,1,2,4,10,1,0,1,1,1,1,0,1,61,1789,0,0,1,0,3,4
991,0,24884,1,0,32,3,6,7,0,0,3,1,0,0,3,7,0,0,0,0,0,0,0,43,19,1,1,3,1,2,0
992,2,42021,1,0,34,393,5,136,7,5,27,5,10,1,6,9,1,0,0,0,0,0,0,34,573,1,1,3,1,0,1
993,1,64449,1,0,70,218,63,282,137,35,70,4,5,3,12,4,0,0,0,0,0,0,0,26,805,0,1,2,1,0,0
994,1,64587,1,1,49,66,0,16,0,6,20,2,1,1,4,3,0,0,0,0,0,0,0,61,108,0,2,3,1,1,0
995,1,34824,0,0,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,20,23,0,0,1,0,2,0
996,1,75437,0,0,25,795,0,545,95,58,0,1,8,4,10,6,0,0,0,1,0,0,0,37,1493,1,0,2,0,3,1
997,1,26091,1,1,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,58,89,1,2,4,1,1,0
998,1,52845,1,0,7,384,25,292,130,41,64,3,8,8,6,6,1,0,0,0,0,0,0,42,936,1,1,3,1,0,1
999,1,46086,0,1,34,244,8,32,7,2,50,4,3,1,8,4,0,0,0,0,0,0,0,59,343,0,1,2,1,1,0
1000,2,78028,0,1,38,158,19,288,25,0,38,1,6,4,9,7,0,1,1,0,0,0,1,59,528,0,1,2,1,0,2
1001,2,95169,0,0,1,1285,21,449,106,20,20,1,4,3,4,1,0,0,1,1,0,0,1,28,1901,0,0,1,0,3,2
1002,0,56337,1,1,25,349,16,144,28,5,182,5,8,5,4,8,1,0,0,1,0,0,1,34,724,1,2,4,1,0,2
1003,1,22434,1,0,25,4,12,11,3,13,15,2,2,0,3,8,0,0,0,0,0,0,0,28,58,1,1,3,1,2,0
1004,2,36930,0,1,50,223,2,31,0,2,39,5,5,2,4,8,0,0,0,0,0,0,0,61,297,1,1,3,1,1,0
1005,1,36130,0,1,46,157,43,127,68,56,37,6,3,8,4,4,1,0,0,0,0,0,1,61,488,0,1,2,1,0,1
1006,2,65569,0,1,96,397,46,288,20,38,70,2,6,5,10,3,0,0,0,0,0,0,0,62,859,1,1,3,1,0,0
1007,1,83844,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,63,1574,1,0,2,0,3,1
1008,1,19514,1,1,47,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,0,0,47,69,1,2,4,1,1,1
1009,2,36736,1,1,52,10,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,0,52,17,0,2,3,1,1,0
1010,1,77568,0,1,30,1230,0,396,232,178,158,1,10,2,8,5,0,1,1,1,0,0,0,36,2194,1,1,3,1,0,3
1011,2,49187,0,1,63,81,1,31,2,1,0,1,1,1,5,2,0,0,0,0,0,0,0,39,116,1,1,3,1,1,0
1012,1,30168,1,0,51,154,20,66,0,12,27,7,6,1,4,9,0,0,0,0,0,0,0,37,279,0,1,2,1,2,0
1013,2,34053,0,1,14,63,0,21,7,0,12,1,3,0,3,8,0,0,0,0,0,0,0,47,103,1,1,3,1,1,0
1014,2,38196,1,1,20,30,0,11,0,0,3,3,2,0,4,5,0,0,0,0,0,0,0,44,44,1,2,4,1,1,0
1015,2,59412,0,0,56,90,67,165,30,43,11,1,4,2,8,3,0,0,0,0,0,0,0,64,406,1,0,2,0,2,0
1016,0,70924,0,0,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,0,50,1363,1,0,2,0,3,1
1017,1,54165,0,0,72,127,4,73,15,6,11,1,2,1,7,2,0,0,0,0,0,0,0,46,236,1,0,2,0,2,0
1018,1,32300,1,0,1,13,3,6,6,5,6,1,1,0,3,8,0,0,0,0,0,0,0,42,39,1,1,3,1,2,0
1019,1,20180,0,0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,39,137,0,0,1,0,2,0
1020,1,34961,1,0,77,45,2,26,4,1,1,3,3,1,3,7,0,0,0,0,0,0,0,42,79,1,1,3,1,2,0
1021,2,28440,1,0,87,38,1,24,0,0,0,1,2,0,3,8,0,0,0,0,0,0,0,41,63,1,1,3,1,2,0
1022,2,64504,1,2,81,986,36,168,16,0,108,7,11,3,4,7,0,0,0,0,0,0,1,62,1314,1,3,5,1,0,0
1023,2,33564,0,1,51,61,0,3,0,0,7,1,1,1,3,5,0,0,0,0,0,0,0,49,71,1,1,3,1,1,0
1024,1,17345,1,0,79,4,9,16,17,0,12,2,2,1,2,8,0,0,0,0,0,0,0,37,58,1,1,3,1,2,0
1025,2,56320,0,1,11,201,53,172,116,77,83,3,5,4,9,4,0,0,0,0,0,0,0,48,702,1,1,3,1,0,0
1026,1,28647,1,0,54,19,8,29,0,12,26,1,2,2,2,7,1,0,0,0,0,0,1,37,94,0,1,2,1,2,1
1027,0,15038,1,0,93,4,8,11,19,12,26,2,2,1,2,9,0,0,0,0,0,0,0,28,80,0,1,2,1,2,0
1028,2,32173,0,1,0,18,0,2,0,0,2,1,1,0,3,4,0,0,0,0,0,0,0,57,22,0,1,2,1,1,0
1029,0,68316,0,1,54,806,80,161,120,11,33,5,10,7,10,6,0,0,0,0,0,0,0,51,1211,1,1,3,1,0,0
1030,1,74538,0,0,21,380,98,733,110,112,28,1,8,8,5,3,0,0,1,0,0,0,1,44,1461,1,0,2,0,3,1
1031,1,91700,0,0,58,576,172,961,125,115,19,1,8,6,5,3,0,0,0,0,0,0,1,44,1968,0,0,1,0,3,0
1032,1,68695,0,0,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,46,1091,1,0,2,0,3,0
1033,0,31056,1,0,99,5,10,13,3,8,16,1,1,0,3,8,0,0,0,0,0,0,0,38,55,1,1,3,1,2,0
1034,1,79593,0,0,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,0,42,1366,1,0,2,0,3,1
1035,1,28071,0,0,65,39,33,130,41,26,44,2,5,1,5,8,0,0,0,0,0,0,0,35,313,0,0,1,0,2,0
1036,2,37334,1,1,44,26,1,16,2,2,15,4,3,0,4,4,0,0,0,0,0,0,0,57,62,1,2,4,1,1,0
1037,2,46423,1,1,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,43,92,0,2,3,1,1,0
1038,2,37126,1,0,9,45,3,9,4,4,7,1,1,2,2,6,1,0,0,0,0,0,1,44,72,1,1,3,1,2,1
1039,1,47703,0,1,95,359,0,134,13,26,123,4,6,3,8,5,0,0,0,0,0,0,0,62,655,1,1,3,1,0,0
1040,1,61180,0,1,70,403,24,29,6,24,218,2,5,5,6,3,1,0,0,0,0,0,0,56,704,1,1,3,1,0,1
1041,1,38998,1,1,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,0,61,54,1,2,4,1,1,0
1042,1,8028,0,0,62,73,18,66,7,12,2,15,0,1,0,19,0,0,0,0,0,0,0,24,178,0,0,1,0,2,0
1043,1,76081,0,0,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0,53,1033,1,0,2,0,3,1
1044,1,34728,1,0,2,14,0,16,0,0,6,1,1,1,2,6,0,0,0,0,0,0,1,29,36,1,1,3,1,2,0
1045,2,33168,0,1,0,80,1,37,0,1,3,3,2,1,4,7,0,0,0,0,0,0,0,50,122,0,1,2,1,1,0
1046,2,33585,0,1,91,30,11,33,13,6,29,1,2,0,4,4,0,0,0,0,0,0,0,49,122,1,1,3,1,1,0
1047,2,77037,0,1,3,463,96,333,168,53,10,1,7,7,12,3,0,0,0,0,0,0,0,55,1123,1,1,3,1,0,0
1048,1,35196,1,0,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,1,31,497,1,1,3,1,2,0
1049,1,44529,0,1,98,538,13,91,17,6,26,6,6,2,11,5,0,1,0,0,0,0,0,49,691,1,1,3,1,0,1
1050,0,70924,0,0,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,0,50,1363,1,0,2,0,3,1
1051,2,28764,1,1,16,8,0,3,0,0,1,1,1,0,2,8,1,0,0,0,0,0,0,49,12,1,2,4,1,1,1
1052,2,69098,0,0,82,1315,22,780,145,0,178,1,7,8,9,5,0,0,0,0,0,0,0,66,2440,1,0,2,0,3,0
1053,0,25959,1,1,1,4,2,12,7,5,26,2,1,2,2,6,0,0,0,0,0,0,1,45,56,0,2,3,1,2,0
1054,2,27100,1,0,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,32,37,1,1,3,1,2,0
1055,1,70596,0,0,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,30,968,0,0,1,0,3,0
1056,1,42557,0,1,98,192,5,53,0,5,15,4,6,1,4,8,0,0,0,0,0,0,0,41,270,1,1,3,1,1,0
1057,2,53312,0,0,32,241,0,12,0,0,25,1,5,1,5,7,0,0,0,0,0,0,0,64,278,1,0,2,0,2,0
1058,1,72228,0,0,87,631,28,491,30,14,56,1,6,7,8,3,0,0,0,0,0,0,0,63,1250,0,0,1,0,3,0
1059,1,67605,0,0,84,336,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0,0,0,28,938,1,0,2,0,3,0
1060,2,62845,1,1,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,0,66,1178,1,2,4,1,0,1
1061,1,65196,0,2,34,743,19,181,12,0,200,2,7,6,11,5,1,0,0,0,0,0,0,57,1155,1,2,4,1,0,1
1062,2,42000,0,0,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,28,653,0,0,1,0,3,0
